"filename","style","color_palette","materials","lighting","mood","objects","layout","summary"
"craftsman_126.jpg","Lodge","wood brown, grey, white","log siding, wood decking, metal railing","natural sunlight filtering through trees","rustic and welcoming","large stone fireplace, wooden furniture with log accents, antler chandelier","open layout with vaulted ceilings and large windows","Large wooden cabin with rustic decor, featuring natural materials and a cozy atmosphere."
"craftsman_127.jpg","Modern Minimalist","green, grey, white","wood, stone, metal","natural light with some shade provided by trees and shrubs","calm and relaxed","large boulder, stepping stones, trees and shrubs, small garden gnome","curved path through the garden leading to the seating area","This is a modern minimalist backyard with a calm, relaxed vibe. It features a mix of natural materials like wood, stone, and metal, and is arranged in a curved layout with stepping stones leading to a seating area surrounded by plants and trees."
"craftsman_128.jpg","Modern","white, wooden tones, black","glass, stainless steel, oak wood","well-lit with recessed lights and a single pendant light over the sink","clean, contemporary, and bright","kitchen island, stainless steel appliances, wooden cabinets, black countertops","open concept with kitchen and dining room in one space, connected by a bar","This modern kitchen features a clean, contemporary design with glass elements, stainless steel appliances, black counters, and wooden cabinets. The open concept layout connects the kitchen to the dining area, creating an inviting, well-lit space."
"craftsman_130.jpg","Modern","gray, beige, wood","brick, glass, stone","natural and ambient light from windows","inviting and welcoming","large sectional sofa, modern coffee table, framed artwork, floor lamp, potted plant","open concept with a central living area flanked by bedrooms on both sides","This modern two-story house features an inviting front porch, large windows allowing for natural light, and a spacious open floor plan that connects the kitchen to the living room. The color palette is neutral with gray exterior siding, beige walls inside, and wood accents throughout. The materials used include brick on the lower level, glass for the front door, and stone-like siding around the porch area."
"craftsman_131.jpg","Modern Minimalist","white, black, light wood","stainless steel, glass, wood","recessed and under-cabinet lighting","bright and clean","island, kitchen sink, backsplash, range hood","L-shaped kitchen with island in center","This modern kitchen is designed for functionality, featuring a stainless steel refrigerator and dishwasher, wood cabinets, white countertops, and under-cabinet lighting that illuminates the space."
"craftsman_133.jpg","Scandinavian","white, wood, black, green","wood, linen, steel","natural soft light from large windows and overhead lighting fixtures","calm and airy","desk, chair, bookcase, vase with flowers, plants","open space with central seating area flanked by a wooden desk and bookcase on both sides","This is an elegant Scandinavian-style home office, featuring a natural color palette with wood tones, white walls, black accents, and a comfortable sitting arrangement with a chair in front of a desk."
"craftsman_134.jpg","Modern Minimalist","dark gray, light wood, navy blue","oak wood, stainless steel, marble","natural soft light from large windows, complemented by recessed lighting and pendant lights.","bright and energetic","large island in center of room, modern stainless steel appliances, wooden countertops, open shelving","open space with central island serving as both cooking and dining area, flanked by counters for additional workspace.","This modern kitchen is characterized by dark gray and white cabinetry with wood countertops, stainless steel appliances that include a wall-mounted oven and microwave, and pendant lights over the island. The open layout creates an energetic atmosphere for both cooking and dining."
"craftsman_135.jpg","Modern Minimalist","beige, light wood, dark gray","oak wood, quartz countertops, metal","natural soft light from large windows","calm and airy","island in center of room, range hood over island, kitchen sink with metal faucet, wooden cabinetry, large window","open space with central kitchen island and seating area around it.","This modern kitchen combines a minimalist design with warm wooden elements and natural light from large windows, creating a calming and airy atmosphere. The centerpiece is the island in the middle of the room, which houses the range hood over it for ventilation. There are also large windows that let in ample natural light, enhancing the overall brightness of the space."
"craftsman_136.jpg","Modern","gray, blue, white","wood, leather, fabric","Natural light from large windows and ceiling fan lights","Calm and welcoming","couch, coffee table, bookshelf, lamps, rug","Open layout with central seating area","This modern living room features a gray couch, blue accents, white walls and rug, and is well-lit by natural light and ceiling fan lights."
"craftsman_138.jpg","Modern","white, neutral gray, wood tones","oak cabinets, white countertops, stainless steel appliances","recessed ceiling lights, large windows for natural light","clean, bright and inviting","center island with sink, stainless steel refrigerator, wooden dining table and chairs, kitchen aid mixer","open floor plan with kitchen and dining room combined","This is a modern, clean kitchen space with white cabinets and countertops, natural wood accents, stainless steel appliances, and plenty of lighting. The open layout creates a spacious feel for both cooking and dining areas."
"craftsman_139.jpg","Vintage Bathroom","Warm Brown, Beige, Soft Gray","Wood, Tile, Brass","Natural Light from Window above Mirror","Elegant and Comfortable","Vintage Style Medicine Cabinet Above Sink, Large Rectangular Mirror with Wood Frame, Wall Mounted Sconce Lights on Either Side of Mirror","Bathroom with Separate Area for Sink and Vanity","The bathroom features a warm, vintage style with wooden cabinetry and tiled walls. The sink is set into the countertop and has a mirror above it. There are sconce lights on either side of the mirror for additional illumination."
"craftsman_140.jpg","Mid-Century Modern","blue velvet, light wood, silver","oak wood, stainless steel, velvet upholstery","warm and cozy light from overhead fixture","comfortable and inviting","teal velvet chairs, wooden dining table, brass cabinet hardware, white pendant lights","U-shaped arrangement with central island","This Mid-Century Modern kitchen features a teal velvet sofa and chairs, a wooden dining table with a brass centerpiece, and white pendant lighting. The overall atmosphere is cozy and inviting."
"craftsman_141.jpg","Contemporary","brown, white, green","wood, metal, tile","Natural and ambient lighting with some accent lighting under countertop cabinets.","Clean, bright, and spacious","kitchen island, dishwasher, oven, sink","Open kitchen plan with a central workspace provided by the island.","A modern kitchen design that combines natural materials and colors for a contemporary feel, with clean lines and plenty of space."
"craftsman_142.jpg","Scandinavian","white, beige, light wood","wood, fabric, glass","natural soft light from large windows","calm and airy","sofa, coffee table, plant, floor lamp, vase","open space with central seating area around a fireplace","This is a Scandinavian-style living room featuring light wood accents and natural lighting from large windows. The layout centers around a cozy seating area by the fireplace, creating an airy and calming atmosphere."
"craftsman_143.jpg","Modern","neutral, wood tones","stainless steel, wood cabinets, marble countertops","recessed lights and pendant lights in the kitchen area, with ample natural light from windows on one side.","modern yet warm and welcoming","gas range, large island with seating, stainless steel refrigerator","open layout with central island serving as the heart of the space, connecting to adjacent rooms","This modern kitchen features a warm palette of neutral tones with wood accents. The stainless steel appliances contrast beautifully with the marble countertops, creating a sleek yet homey atmosphere."
"craftsman_144.jpg","Scandinavian","white, gray","marble, wood","soft natural light from the windows","calm and serene","bathtub, sink, towel rack, soap dispenser, shelving","long narrow space with a single tub in center","A modern bathroom with a minimalist color palette and simple yet elegant fixtures."
"craftsman_145.jpg","Modern","brown, blue, white","wood, steel, marble","natural light from large windows and ceiling lights","contemporary and spacious","stainless steel appliances, large kitchen island with seating, modern pendant lights, wooden cabinetry","open kitchen with integrated dining space","This modern kitchen boasts a sleek design featuring stainless steel appliances, wood cabinetry, and a large kitchen island. The open layout connects the kitchen and dining area for a seamless flow of movement."
"craftsman_146.jpg","Modern","blue, white, teal","wood, metal, glass","natural and soft light from large windows","elegant and sophisticated","dining table, chairs, lamp, vases with flowers","open space with central seating area around a large wooden dining table","This modern dining room features a monochromatic color scheme with blue walls and accents, wooden floors, and natural light coming in through the large windows. A statement chandelier hangs above the table, adding to the elegance of the space."
"craftsman_147.jpg","Modern Minimalist","light brown, white, natural wood","wooden panels, metal railings, stone steps","well-lit with natural light from windows","modern and serene","sofa, coffee table, large area rug, floating shelves","open space leading to staircase","Modern minimalist living room with wooden paneling, metal railings, and a serene atmosphere."
"craftsman_149.jpg","Modern Minimalist","white, beige, light wood","oak wood, linen, concrete, steel","natural soft light from large windows","calm and airy","white cabinets, stainless steel appliances, white marble countertops, modern sink","galley kitchen with center island","This modern minimalist kitchen is filled with natural light, clean lines and a neutral color palette. It features white cabinets that blend seamlessly with the white marble counters and stainless steel appliances."
"craftsman_15.jpg","Modern","gray, white, wood","oak wood, stainless steel, glass","recessed lights in ceiling and pendant lights over island","contemporary, bright, airy, spacious","kitchen island with built-in seating, dining table and chairs, plant","open floor plan with kitchen, dining, and living areas all in one space","This modern kitchen features a contemporary design with an open layout that maximizes the use of natural light. Gray tones are used throughout the space, complemented by wood accents and stainless steel elements."
"craftsman_152.jpg","Industrial","wood brown, concrete grey, steel blue","wooden pallet, metal brackets, plastic containers","under-cabinet LED lighting with warm white glow","modern and edgy","shelving unit, baskets, plants","rectangular space with central shelf and side baskets","The image depicts a modern industrial-style shelving unit, featuring wooden pallet walls, metal brackets for structure, and plastic containers used as storage or decoration. The color palette includes wood brown, concrete grey, and steel blue accents. Underneath the shelves, there is LED lighting with a warm white glow that adds to the overall modern feel of the space."
"craftsman_153.jpg","Scandinavian","light wood, white, green","wood, stone, metal","bright and natural light from the large windows","calm and inviting","wooden patio furniture, potted plants, cushions, outdoor rug","open space with a central seating area on a deck overlooking the street","The design is Scandinavian, featuring light wood and green accents with a view of the neighborhood through large windows."
"craftsman_156.jpg","Modern Minimalist","white, beige, light wood","oak wood, linen, steel","natural soft light from large windows and recessed ceiling lights","calm and airy","sofa, coffee table, plant, floor lamp, flat-screen TV, shelving unit","open space with central seating area and sliding doors leading to patio","This modern living room combines a minimalist design with oak wood accents, creating a warm yet spacious environment."
"craftsman_157.jpg","Modern","white, grey, wood","stainless steel, natural wood, marble","bright and well-lit, with overhead lights and a skylight","clean and sophisticated","large island, bar stools, stainless steel appliances, modern chandelier","U-shaped kitchen with an island in the center, open to dining area","This modern kitchen features a neutral color palette and high-quality materials. The open layout includes stainless steel appliances and ample storage, creating a spacious and stylish cooking space."
"craftsman_158.jpg","Scandinavian","white, beige, light wood","oak wood, linen, concrete","natural soft light from large windows","calm and airy","white marble sink, wooden vanity with mirror, white tiled wall, bathroom cabinet, oak wood vanity chair","linear layout with vanity and sink as focal points","A serene, Scandinavian-style bathroom featuring natural materials, soft lighting, and a neutral color palette."
"craftsman_159.jpg","Scandinavian","white, light wood","wood, cloth, glass","natural soft light from large windows","calm and airy","dining table, chairs, candle, vase","open space with central seating area around dining table","This image shows a spacious Scandinavian-style kitchen and dining room with a minimalist design, featuring light wood tones and an open floor plan. The space is filled with natural light from windows on two sides, creating a warm and airy atmosphere."
"craftsman_16.jpg","Modern Minimalist","light brown, white, wood accent","oak wood, linen, concrete","natural soft light from large windows","calm and airy","large sectional sofa, simple coffee table, modern floor lamp, textured area rug","open space with central seating area","The interior design presents a modern minimalist approach with a light brown and white color scheme. The oak wood door is complemented by a linen sofa in the center of the room, creating an open and inviting atmosphere."
"craftsman_160.jpg","Scandinavian","white, brown, silver","stainless steel, wood, glass","bright and inviting, with soft ambient lighting complemented by overhead track lights","warm and welcoming","island countertop, built-in refrigerator, potted plant, range hood","modern galley kitchen with central island for food preparation and dining, flanked by counters for seating and appliances","A modern Scandinavian-style galley kitchen with a central island providing both workspace and a casual dining area."
"craftsman_161.jpg","Modern Minimalist","black, white, blue","leather, wood, metal","low-lit ambiance with accent lighting on artwork","classy and sophisticated","sofa, coffee table, artwork, floor lamp","square room divided by a central area rug","This is a spacious, modern living room with leather seating, high ceilings and chandeliers. The decor includes minimalist furnishings and contemporary art pieces."
"craftsman_162.jpg","Modern Minimalist","white, gray, wood accent","wood paneling, leather upholstery, metal hardware, stone floor","warm and inviting ambiance with recessed lighting and pendant lights","calm and comfortable social space","wooden dining table, leather sofa and chairs, stone fireplace, large mirror","spacious open concept with multiple seating areas","This modern cabin-style restaurant has a clean, warm atmosphere with a focus on natural materials and inviting seating for guests to relax and socialize."
"craftsman_163.jpg","Modern","dark green, light gray","wooden cabinets, stainless steel appliances","recessed lighting with warm tone","modern, sleek and minimalistic","kitchen island with stools, modern kitchen faucet, small plant on countertop","compact and efficient use of space","A modern kitchen with a warm color palette, featuring wood cabinets and stainless steel appliances. The design is sleek and minimalistic with an efficient layout."
"craftsman_164.jpg","Scandinavian","green, white, natural wood","wooden siding, cedar shingles, brick chimney","soft natural light from large windows and exterior lights","warm and inviting with a touch of rustic charm","vintage-style porch swing, old-fashioned mailbox, ornamental garden gate","open floor plan with central living area leading to kitchen","The home's design is a charming blend of Scandinavian simplicity and rustic coziness, characterized by its wooden exterior, green color palette, and comfortable furnishings."
"craftsman_165.jpg","Scandinavian","white, wooden tones, black accents","light-colored wooden floors and cabinetry, stainless steel appliances, brushed metal fixtures","Bright natural light from large windows and vaulted ceiling with exposed beams and skylights","Open, airy, and inviting","center island with seating, modern pendant lights, wooden dining table and chairs, stainless steel refrigerator","Open concept living space connected to kitchen area","A modern, airy kitchen designed with Scandinavian minimalism in mind. The use of light wood tones, black accents, and stainless steel appliances creates a warm yet sleek atmosphere."
"craftsman_167.jpg","Modern Minimalist","light brown, white, stainless steel","oak wood, glass, silver, brass","Natural soft light from large windows, under-cabinet lights, and recessed ceiling lights.","Calm and airy with a modern touch.","island in the center of room, wooden cabinets, stainless steel appliances, modern pendant light","Open space with island and countertops for seating around it, creating an inviting atmosphere for family or entertaining guests.","This modern kitchen is a bright and airy space that combines wooden cabinets and stainless steel appliances with under-cabinet lighting to create a welcoming and functional area of the home."
"craftsman_168.jpg","Modern Minimalist","wooden tones, white, neutral grey","oak wood, steel appliances, quartz countertops","under-cabinet lighting with recessed ceiling lights","clean, spacious and inviting","stainless steel oven and microwave, wooden cabinets, modern range hood, recessed countertops","functional work triangle with central island","This modern kitchen combines wood cabinetry, stainless steel appliances, and quartz counters to create a clean and spacious environment that is both functional and inviting."
"craftsman_169.jpg","Modern Craftsman","beige, light gray, green, blue","wood, stone, metal, linen","Natural light with supplementary recessed and floor lamps.","Warm and inviting, with a touch of rustic charm.","wood-burning fireplace, large windows for natural light, built-in seating, decorative potted plants","A traditional floor plan with main living spaces adjacent to each other, and bedrooms above.",""
"craftsman_17.jpg","Modern Minimalist","light wood, white, stainless steel","oak wood, marble, stainless steel","bright and natural light from large windows","calm and airy","kitchen island, oven range, wine rack, recessed lighting","open space with central island for cooking and dining","A modern minimalist kitchen with a warm wood tone, featuring an open layout centered around a large island for cooking and dining."
"craftsman_170.jpg","Scandinavian","white, light blue, wood accents","wood, linen, natural fibers","sunlit, with natural light entering from windows and doorway","warm and inviting","couch, coffee table, potted plants, area rug, bookshelf","open floor plan with central seating area adjacent to kitchen","This interior design features a Scandinavian style with light colors, natural materials and wood accents, creating a warm and inviting atmosphere. The open floor plan includes a central seating area near the kitchen."
"craftsman_171.jpg","Modern Minimalist","white, light wood, gray","wooden staircase, white shelves, tiled floor","well-lit with overhead lights and ambient light from the stairwell","bright, clean, and organized","wooden staircase, white shelving, floor lamp, books on the shelves","a narrow hallway leading to an open storage area or closet with white shelves","This modern minimalist space features a wooden staircase, white shelves, and overhead lighting that provide a clean and bright atmosphere."
"craftsman_172.jpg","Modern Minimalist","beige, light wood, blue accent","wood, brick, glass","natural soft light from large windows and ceiling fan","warm and cozy","sofa, coffee table, chair, plant, television","open space with central seating area surrounding a fireplace","This modern and minimalist living room is designed to maximize natural light from large windows, creating an open atmosphere. The warm beige color palette is accented by blue elements throughout, complementing the wooden and brick materials used in the space. The sofa and coffee table form a central seating area around a fireplace, providing a cozy spot for relaxation and entertainment."
"craftsman_174.jpg","Mid-Century Modern","dark wood, white, black","brick, leather, metal, wood","natural light from a large window and floor lamps","warm and inviting","couches, coffee table, fireplace, bookshelves, vase","open space with central seating area around fireplace","This living room features Mid-Century Modern design elements, including dark wood furniture and materials like brick, leather, metal, and wood. The natural light from the window creates a warm atmosphere, accented by the black color palette and inviting layout."
"craftsman_175.jpg","Industrial","dark blue, white, wood","steel, copper, brass, wood","overhead lighting with industrial style fixtures and additional ambient light from a mirrored wall mounted light","modern and sleek","white-framed mirror over the sink, steel towel rack, wooden vanity, steel faucet","single sink with a wooden vanity, flanked by a large mirror on one side and a metal towel rack on the other.","This is an industrial style bathroom featuring a dark blue wall, white tiling on the upper half of the walls, and copper fixtures. The sink area includes a wooden vanity with a steel faucet, while overhead lighting gives off a modern and sleek ambiance."
"craftsman_176.jpg","Modern Minimalist","beige, white, green accent","steel, concrete, wood","natural soft light from large windows and ceiling lights","calm and airy","sofa, coffee table, floor lamp, plant, large artwork","open space with central seating area surrounded by walls","The interior of a simple, modern house with an open floor plan and minimalist decor."
"craftsman_177.jpg","Modern Minimalist","white, beige, light wood","wood, leather, fabric","natural soft light from large windows","calm and airy","sofa, coffee table, plant, floor lamp, bookshelves","open space with central seating area flanked by bookshelves on each side","Modern minimalist interior design featuring a clean, uncluttered space with a calming atmosphere."
"craftsman_178.jpg","Scandinavian","white, grey, wooden","oak wood, linen, glass","natural soft light from large windows and pendant lights over kitchen island","calm and airy","dining table with chairs, kitchen island with countertops, walls covered in white subway tiles","open space with central seating area, kitchen island as focal point","A modern Scandinavian kitchen and dining area featuring natural materials, soft lighting, and a large central kitchen island."
"craftsman_179.jpg","Modern","white, gray, black","wood, cloth, brick","overhead light fixture with recessed lighting around edge of ceiling","minimalist and tidy","bookshelf, small couch, artwork, potted plant","open layout with wall-mounted bookshelf along one wall","This is a simple, modern space with minimal decor, featuring a white ceiling and recessed lighting."
"craftsman_18.jpg","Mid-Century Modern","blue, white, wood","wood, glass, concrete","bright and airy with ample natural light from large windows","warm and inviting","coffee table, sofa, floor lamp, plant, side chair","open concept space with a central seating area and a staircase leading to an upper level","This Mid-Century Modern house features a clean, minimalist design with bold blue walls and natural wood accents. The spacious open layout allows for ample natural light, creating a warm and inviting atmosphere."
"craftsman_181.jpg","Craftsman","light gray, dark gray, navy blue","cedar shake siding, stucco, glass block","Ample natural light from the large front windows and additional lighting provided by decorative lanterns.","Warm and welcoming","large front porch with rocking chairs, double-hung dormer window, large front yard with landscaping","Open floor plan with main living area centered around a fireplace.","This large two-story Craftsman house is designed to feel like home, with warm materials and an open layout that encourages socializing."
"craftsman_183.jpg","Scandinavian","white, beige, light wood","wood paneling on walls and ceiling, cotton for bedding and curtains, brass fixtures","natural soft light from large windows","calm and airy","queen size bed with white headboard, white armoire with brass handles, white desk with chair, blue rug on wooden floor","open space with central seating area","A serene, modern bedroom with a natural color palette and minimalist design featuring light wood elements."
"craftsman_184.jpg","Modern Minimalist","white, beige, light wood","oak wood, fabric upholstery, natural stone","bright and airy with overhead light fixtures and natural light from windows","clean, organized and inviting","dining table, chairs, decorative bowl on table, vase of flowers","open plan design with kitchen and dining room adjacent to each other","The space is a modern minimalist dining area featuring an oak wood table set with fabric-upholstered chairs, complemented by decorative elements like a bowl on the table and a vase of flowers. The room benefits from bright overhead lighting and natural light streaming in through the windows."
"craftsman_185.jpg","Modern Minimalist","light gray, dark brown, white","wood, glass, tile","natural soft light from a window above the mirror","calm and organized","sink, vanity mirror, soap dispenser, towel holder","narrow space with central vanity area under window","A small modern bathroom vanity area featuring a light gray wood vanity and dark brown tiles on the wall above the mirror."
"craftsman_186.jpg","Modern Industrial","dark green, white, brass","wood, metal, glass","natural light from large windows and pendant lights","modern and sleek with a touch of warmth","stainless steel gas range, dark green wooden cabinetry, industrial style pendant lights, brass hardware on cabinets, large white island with bowl sink, wooden cutting board and knives","open floor plan with central kitchen island serving as the heart of the space","This modern industrial style kitchen is designed to maximize natural light and create a functional and stylish cooking environment."
"craftsman_187.jpg","Modern Minimalist","white, blue, wood accents","glass, leather, steel","natural soft light from large windows and recessed ceiling lights","calm and airy","bookshelf filled with books, sofa in a neutral color, dining table made of glass and metal, chandelier hanging over the dining area","open space design with a central seating area adjacent to the kitchen","This modern minimalist living room features a palette of white, blue, and wood accents. The materials include glass for the bookshelf, leather for the sofa, and steel for the dining table and chandelier. Natural light fills the space from large windows and recessed ceiling lights."
"craftsman_188.jpg","Modern","white, light wood, gray","wood, stainless steel","Natural and bright, with recessed lighting in the ceiling.","Clean, minimalist, and modern.","Dual wall oven, Stainless steel range hood above stove, Silver faucet over sink, Wooden cabinets with a subtle design detail, White marble countertops","Modern galley style kitchen layout with a central island.","This modern kitchen is designed for efficiency and aesthetic appeal, featuring clean lines, bright colors, and high-quality materials."
